yyyymm,price,d12,e12,ret,retx,AAA,BAA,lty,ltr,corpr,tbl,Rfree,d/p,d_y,e_p,d_e,b_m,tms,dfy,dfr,infl,eqis,ntis,svar,cay,i/k,csp,pce,vp,impvar,vrp,govik,lzrt,skew,crdstd,ogap,wtexas,accrul,cfacc,sntm,ndrbl,skvw,tail,fbm,dtoy,dtoat,ygap,rdsp,rsvix,gpce,gip,tchi,house,avgcor,shtint,disag
197807,100.68,4.9467,11.3433,0.056974,0.055121,0.0888,0.096,0.0858,0.0143,0.0101,0.0701,0.0056,0.049133,0.051781,0.112667,0.436087,0.97626,0.0157,0.0072,-0.0042,0.007669,,0.01467,0.00085,,,-0.001500183,,,,,,-1.591022,,,0.065409,0,,,-0.859693,0.056855,0.090594,0.418657,0.089893,0.970271,0.819882,-2.266189,0.02346,,,,1.055849,,0.243716,-0.570669,
197808,103.29,4.9833,11.4567,0.033641,0.025563,0.0869,0.0948,0.0843,0.0218,0.0257,0.0708,0.0056,0.048246,0.049497,0.110918,0.434971,0.96006,0.0135,0.0079,0.0039,0.004566,,0.012002,0.001002,,,-0.001831664,,,,,,-1.702044,,,0.066852,0,,,-0.921058,0.066852,0.11257,0.418106,0.088782,0.974115,0.833717,-2.279716,0.036488,,,,1.055849,,0.236048,-0.600799,
197809,102.54,5.02,11.57,-0.005163,-0.007483,0.0869,0.0942,0.086,-0.0106,-0.0048,0.0785,0.0062,0.048957,0.048601,0.112834,0.433881,0.972258,0.0075,0.0073,0.0058,0.007576,,0.012703,0.000948,,,-0.002599305,,,,,,-1.676222,,,0.06674,0,,,-0.97441,0.080431,0.042212,0.431531,0.081274,0.953819,0.823258,-2.26268,0.019204,,,,1.055849,,0.228139,-0.626199,
197810,93.15,5.0367,11.8233,-0.08957,-0.092269,0.0889,0.0959,0.0889,-0.02,-0.0205,0.0799,0.0068,0.054071,0.049119,0.126928,0.425995,1.062275,0.009,0.007,-0.0005,0.009023,,0.014351,0.0021,,,-0.00187022,,,,,,-1.790284,,,0.071828,0,,,-0.930916,0.101894,-0.042629,0.411552,0.109369,0.872992,0.753494,-2.147008,0.053276,,,,0.263507,,0.288985,-0.639379,
197811,94.7,5.0533,12.0767,0.026771,0.0174,0.0903,0.0983,0.0877,0.0189,0.0134,0.0864,0.007,0.053361,0.054249,0.127526,0.418436,1.053527,0.0013,0.008,-0.0055,0.004471,,0.014089,0.003181,,,-0.001861131,,,,,,-1.717703,,,0.076941,0,,,-0.770161,0.087376,0.114968,0.402648,0.103725,0.880241,0.759751,-2.143869,0.029901,,,,-0.836901,,0.375523,-0.981711,
197812,96.11,5.07,12.33,0.016626,0.014264,0.0916,0.0994,0.0898,-0.013,-0.0133,0.0908,0.0078,0.052752,0.053537,0.128291,0.411192,1.045701,-0.001,0.0078,-0.0003,0.004451,,0.014851,0.001666,,,-0.001548154,,,,,,-1.619367,,,0.079438,0.019529,,,-0.876221,0.046895,0.020913,0.435192,0.120766,0.886829,0.765437,-2.139727,0.022562,,,,-0.322334,,0.399827,-0.784363,
197901,99.93,5.1133,12.6533,0.042697,0.040161,0.0925,0.1013,0.0886,0.0191,0.0184,0.0935,0.0077,0.051169,0.053203,0.126622,0.40411,1.003074,-0.0049,0.0088,-0.0007,0.008863,,0.014388,0.001001,,,-0.001849819,,,,,,-1.623666,,,0.071461,0.054822,,,-1.030657,0.059849,-0.000199,0.417151,0.09602,0.924516,0.797965,-2.153647,0.032522,,,,0.500957,,0.364192,-1.217783,
197902,96.28,5.1567,12.9767,-0.028649,-0.036958,0.0926,0.1008,0.0908,-0.0135,-0.0128,0.0932,0.0073,0.053559,0.051603,0.134781,0.397379,1.040775,-0.0024,0.0082,0.0007,0.011713,,0.012228,0.000814,,,-0.001314727,,,,,,-1.544782,,,0.073824,-0.007514,,,-0.873626,0.088008,-0.055459,0.430588,0.089071,0.891026,0.76906,-2.0912,0.015968,,,,-0.034765,,0.299996,-1.178669,
197903,101.59,5.2,13.3,0.057361,0.054825,0.0937,0.1026,0.0902,0.0129,0.0106,0.0948,0.0081,0.051186,0.054009,0.130918,0.390977,1.033079,-0.0046,0.0089,-0.0023,0.01013,,0.01167,0.000801,,,-0.001349922,,,,,,-1.539884,,,0.074383,0.045426,,,-0.712184,0.092019,0.048215,0.423754,0.07759,0.949809,0.819797,-2.120459,0.028497,,,,1.055849,,0.254238,-1.126808,
197904,101.76,5.2467,13.5267,0.004183,0.002218,0.0938,0.1033,0.0922,-0.0112,-0.0052,0.0946,0.008,0.051559,0.051646,0.132927,0.387875,1.041876,-0.0024,0.0095,0.006,0.011461,,0.01157,0.000647,,,-0.001558234,,,,,,-1.54457,,,0.059981,0.13096,,,-0.572407,0.064091,0.029981,0.434482,0.081586,0.941789,0.812874,-2.105779,0.022629,,,,1.055849,,0.254732,-1.078936,
197905,99.08,5.2933,13.7533,-0.016818,-0.026303,0.095,0.1047,0.0903,0.0261,0.0228,0.0961,0.0082,0.053425,0.052018,0.13881,0.384877,1.083142,-0.0058,0.0097,-0.0033,0.012748,,0.014184,0.000924,,,-0.001432578,,,,,,-1.561029,,,0.066248,0.121665,,,-0.580658,0.030211,0.014555,0.45517,0.092879,0.905909,0.781905,-2.063117,0.018415,,,,0.786419,,0.243949,-1.207599,
197906,102.91,5.34,13.98,0.040324,0.037792,0.0929,0.1038,0.0877,0.0311,0.0269,0.0906,0.0081,0.05189,0.053896,0.135847,0.381974,1.057864,-0.0029,0.0109,-0.0042,0.011189,,0.012069,0.000571,,,-0.001327684,,,,,,-1.567713,,,0.063889,0.219791,,,-0.724575,0.056446,0.042533,0.443515,0.104975,0.927556,0.80059,-2.081579,0.027756,,,,1.055849,,0.222478,-0.967814,
197907,103.81,5.3967,14.1967,0.012051,0.009737,0.092,0.1029,0.0895,-0.0085,-0.0031,0.0924,0.0077,0.051986,0.052441,0.136757,0.380136,1.052314,-0.0029,0.0109,0.0054,0.011065,,0.009679,0.000708,,,-0.000954076,,,,,,-1.55222,,,0.059758,0.079173,,,-0.792971,0.022482,0.076233,0.448026,0.099896,0.932448,0.804811,-2.075272,0.020035,,,,1.055849,,0.219736,-1.076553,
197908,109.32,5.4533,14.4133,0.061865,0.053222,0.0923,0.1035,0.0907,-0.0035,0.0006,0.0952,0.0077,0.049884,0.052532,0.131845,0.378354,1.003459,-0.0045,0.0112,0.0041,0.009576,,0.011569,0.000506,,,-0.001171412,,,,,,-1.589924,,,0.050705,0.085291,,,-0.751945,0.014189,0.092178,0.429899,0.107827,0.977846,0.843995,-2.112581,0.021519,,,,1.055849,,0.172848,-0.952677,
197909,109.32,5.51,14.63,0.001416,-0.000872,0.0944,0.1054,0.0927,-0.0122,-0.0179,0.1026,0.0083,0.050402,0.050402,0.133827,0.376623,1.013795,-0.0099,0.011,-0.0057,0.01084,,0.009404,0.001233,,,-0.001419556,,,,,,-1.639562,,,0.048129,0.054945,,,-0.800792,0.047644,0.04821,0.429044,0.112776,0.974662,0.83539,-2.100406,0.020519,,,,1.055849,,0.213903,-1.145972,
197910,101.82,5.5567,14.7067,-0.06556,-0.068517,0.1013,0.114,0.1034,-0.0841,-0.089,0.117,0.0087,0.054573,0.050829,0.144438,0.377833,1.091946,-0.0136,0.0127,-0.0049,0.008043,,0.01021,0.002589,,,-0.001255481,,,,,,-1.757451,,,0.052517,0.059975,,,-0.935252,0.02577,-0.007615,0.41592,0.110793,0.908747,0.775601,-2.032937,0.026188,,,,0.787103,,0.304088,-0.893416,
197911,106.16,5.6033,14.7833,0.052777,0.04357,0.1076,0.1199,0.1009,0.0311,0.0222,0.1179,0.0099,0.052782,0.055032,0.139255,0.379031,1.083115,-0.017,0.0123,-0.0089,0.009309,,0.010779,0.001558,,,-0.000844509,,,,,,-1.634635,,,0.048403,0.083383,,,-0.819415,0.024342,0.071482,0.438907,0.127888,0.916155,0.781925,-2.072651,0.029878,,,,1.055849,,0.342111,-1.134556,
197912,107.94,5.65,14.86,0.01834,0.015892,0.1074,0.1206,0.1012,0.0057,-0.0108,0.1204,0.0095,0.052344,0.053222,0.137669,0.380215,1.06195,-0.0192,0.0132,-0.0165,0.01054,,0.010514,0.00047,,,-0.000371131,,,,,,-1.581634,,,0.046591,0.044805,,,-0.624675,0.028113,0.048698,0.431876,0.112631,0.934415,0.797509,-2.081752,0.030403,,,,1.055849,,0.31577,-0.887839,
198001,114.16,5.7,15.0033,0.061308,0.058935,0.1109,0.1242,0.1114,-0.0741,-0.0645,0.12,0.008,0.04993,0.052807,0.131423,0.379916,1.016955,-0.0086,0.0133,0.0096,0.014342,,0.011297,0.001906,,,-0.000295125,,,,,,-1.759843,,,0.049399,-0.029992,,,-0.325069,0.050627,0.05934,0.41168,0.085398,0.975758,0.832795,-2.131887,0.038715,,,,1.055849,,0.220311,-0.842958,
198002,113.66,5.75,15.1467,0.002611,-0.005574,0.1238,0.1357,0.1186,-0.0467,-0.0665,0.1286,0.0089,0.050589,0.050368,0.133263,0.379621,1.03193,-0.01,0.0119,-0.0198,0.014139,,0.010827,0.001898,,,-0.000821168,,,,,,-1.71462,,,0.047282,0.027394,,,-0.342638,0.034311,0.092901,0.415743,0.069405,0.95497,0.820709,-2.132412,0.030593,,,,1.055849,,0.193325,-0.667392,
198003,102.09,5.8,15.29,-0.097518,-0.100096,0.1296,0.1445,0.1239,-0.0315,-0.0062,0.152,0.0121,0.056813,0.051029,0.14977,0.379333,1.093732,-0.0281,0.0149,0.0253,0.015209,,0.011877,0.004622,,,-0.000484608,,,,,,-1.874577,,,0.040596,0.05095,,,-0.305525,0.034523,0.123653,0.41601,0.106061,0.869346,0.747124,-2.018659,0.040308,,,,-0.005923,,0.270943,-0.842206,
198004,106.29,5.8467,15.1733,0.042394,0.039877,0.1204,0.1419,0.1076,0.1523,0.1376,0.132,0.0126,0.055007,0.05727,0.142754,0.385326,1.05182,-0.0244,0.0215,-0.0147,0.011236,,0.015348,0.002746,,,-0.000265001,,,,,,-1.712616,,,0.018094,-0.007787,,,-0.226334,0.002946,0.109098,0.418019,0.120595,0.903987,0.776895,-2.055219,0.027197,,,,-0.329016,,0.303915,-1.246934,
198005,111.24,5.8933,15.0567,0.05556,0.046651,0.1099,0.1317,0.1037,0.0419,0.056,0.0858,0.0081,0.052979,0.055446,0.135353,0.391409,1.010049,0.0179,0.0218,0.0141,0.009877,,0.015052,0.00151,,,-0.000153969,,,,,,-1.667769,,,-0.009197,0,,,-0.26536,-0.047017,0.017425,0.421649,0.122427,0.941372,0.809023,-2.096812,0.024898,,,,0.510093,,0.323852,-1.263524,
198006,114.24,5.94,14.94,0.029722,0.026895,0.1058,0.1271,0.1006,0.0359,0.0341,0.0707,0.0061,0.051996,0.053398,0.130777,0.39759,0.990183,0.0299,0.0213,-0.0018,0.011002,,0.015304,0.001371,,,0.000420313,,,,,,-1.615298,,,-0.024655,0,,,-0.178456,-0.010112,0.002838,0.43024,0.16477,0.960258,0.825254,-2.127567,0.019642,,,,1.055849,,0.267048,-1.008556,
198007,121.67,5.9833,14.84,0.0682,0.06563,0.1107,0.1265,0.1074,-0.0476,-0.0429,0.0806,0.0053,0.049177,0.052375,0.121969,0.403189,0.91883,0.0268,0.0158,0.0047,0,,0.020154,0.001363,,,0.000749011,,,,,,-1.690706,,,-0.034267,-0.013924,,,-0.162243,0.050237,0.04829,0.397922,0.181279,0.999081,0.889341,-2.201567,0.040203,,,,1.055849,,0.217245,-0.967176,
198008,122.38,6.0267,14.74,0.013454,0.00603,0.1164,0.1315,0.114,-0.0432,-0.0445,0.0913,0.0064,0.049246,0.049533,0.120445,0.408865,0.92152,0.0227,0.0151,-0.0013,0.007255,,0.019951,0.001708,,,0.00081825,,,,,,-1.749996,,,-0.033543,-0.044416,,,-0.199003,0.024475,0.048715,0.387472,0.162691,0.964695,0.886745,-2.221827,0.033514,,,,1.055849,,0.241866,-0.787639,
198009,125.46,6.07,14.64,0.027935,0.025155,0.1202,0.137,0.1185,-0.0262,-0.0237,0.1027,0.0075,0.048382,0.0496,0.116691,0.414617,0.921688,0.0158,0.0168,0.0025,0.008403,,0.023797,0.002657,,,0.000765403,,,,,,-1.8476,,,-0.019446,-0.039495,,,-0.143214,0.048738,0.015642,0.402405,0.180401,0.95675,0.886584,-2.257174,0.025336,,,,1.055849,,0.288265,-0.724039,
198010,127.47,6.1,14.7,0.017809,0.014742,0.1231,0.1423,0.1231,-0.0263,-0.0159,0.1162,0.0095,0.047854,0.048621,0.115321,0.414966,0.929594,0.0069,0.0192,0.0104,0.009524,,0.02277,0.002191,,,0.001445663,,,,,,-1.723168,,,-0.00928,0.006993,,,-0.198708,0.043817,0.042984,0.412993,0.191974,0.948613,0.879043,-2.271128,0.03015,,,,1.055849,,0.308271,-0.605867,
198011,140.52,6.13,14.76,0.10991,0.103015,0.1297,0.1464,0.123,0.01,0.0017,0.1373,0.0096,0.043624,0.04809,0.105038,0.415312,0.865162,-0.0143,0.0167,-0.0083,0.008255,,0.02195,0.002419,,,0.001311848,,,,,,-1.814513,,,0.004797,0.008056,,,-0.205421,0.011396,0.055076,0.407405,0.195392,0.993171,0.944509,-2.372811,0.054986,,,,1.055849,,0.304188,-0.6548,
198012,135.76,6.16,14.82,-0.030634,-0.033006,0.1321,0.1514,0.1199,0.0352,0.0248,0.1549,0.0131,0.045374,0.043837,0.109163,0.415655,0.891503,-0.035,0.0193,-0.0104,0.009357,,0.026817,0.002952,,,0.001020158,,,,,,-1.805088,,,0.008926,0.032791,,,-0.309365,0.04618,0.060887,0.407546,0.194111,0.963826,0.916602,-2.335712,0.028116,,,,1.055849,,0.283717,-0.355214,
198101,129.55,6.2,14.74,-0.04337,-0.045036,0.1281,0.1503,0.1211,-0.0115,-0.013,0.1502,0.0104,0.047858,0.045669,0.113778,0.420624,0.907239,-0.0291,0.0222,-0.0015,0.008111,,0.028696,0.001597,,,0.000710586,,,,,,-1.769461,,,0.000135,0.017076,,,-0.422462,0.01014,0.034609,0.39591,0.182876,0.942848,0.900704,-2.291907,0.038256,,,,1.055849,,0.270723,-0.8909,
198102,131.27,6.24,14.66,0.021267,0.013492,0.1335,0.1537,0.1283,-0.0435,-0.0269,0.1479,0.0107,0.047536,0.048167,0.111678,0.425648,0.881816,-0.0196,0.0202,0.0166,0.010345,,0.03001,0.001531,,,0.000731569,,,,,,-1.693743,,,-0.006421,-0.003148,,,-0.637852,0.004525,0.091355,0.4098,0.184402,0.970031,0.926671,-2.316031,0.026116,,,,1.055849,,0.265957,-0.948836,
198103,136,6.28,14.58,0.038285,0.035426,0.1333,0.1534,0.1248,0.0384,0.0311,0.1336,0.0121,0.046176,0.04784,0.107206,0.430727,0.924921,-0.0088,0.0201,-0.0073,0.006826,,0.02794,0.002076,,,0.000448875,,,,,,-1.757784,,,-0.003808,0,,,-0.740138,0.011287,0.095547,0.394055,0.176191,0.98882,0.954521,-2.356283,0.029614,,,,1.055849,,0.245594,-0.846749,
198104,132.81,6.3167,14.7233,-0.020211,-0.021967,0.1388,0.1556,0.1332,-0.0518,-0.0769,0.1369,0.0108,0.047562,0.046446,0.11086,0.429025,0.930594,-0.0037,0.0168,-0.0251,0.00678,,0.027352,0.000832,,,0.000415848,,,,,,-1.802443,,,-0.010458,-0.019211,,,-0.741442,0.021079,0.043958,0.397027,0.169799,0.974318,0.948702,-2.327706,0.030995,,,,1.055849,,0.211484,-0.812767,
198105,132.59,6.3533,14.8667,0.006539,-0.001124,0.1432,0.1595,0.1265,0.0622,0.0595,0.163,0.0115,0.047917,0.047838,0.112125,0.427353,0.936224,-0.0365,0.0163,-0.0027,0.007856,,0.028845,0.000922,,,-3.18305E-07,,,,,,-1.743306,,,-0.00721,-0.040783,,,-0.738162,0.013978,0.024358,0.408975,0.147961,0.968459,0.942997,-2.320043,0.025579,,,,0.27856,,0.183657,-0.737835,
198106,131.21,6.39,15.01,-0.008255,-0.01118,0.1375,0.158,0.1304,-0.0179,0.0023,0.1473,0.0135,0.048701,0.048194,0.114397,0.425716,0.950475,-0.0169,0.0205,0.0202,0.008909,,0.027893,0.000996,,,-5.70271E-05,,,,,,-1.790162,,,-0.004437,-0.003077,,,-0.69945,0.004356,0.027972,0.41635,0.089791,0.953938,0.928858,-2.294451,0.035876,,,,-1.342723,,0.149944,-0.905662,
198107,130.92,6.4333,15.0967,0.000714,-0.000946,0.1438,0.1617,0.137,-0.0353,-0.0372,0.1495,0.0124,0.049139,0.049031,0.115312,0.426141,0.974967,-0.0125,0.0179,-0.0019,0.011038,,0.02559,0.001103,,,-0.000324294,,,,,,-1.665647,,,-0.000371,-0.021605,,,-0.357648,0.01598,0.056229,0.421588,0.10224,0.929974,0.905524,-2.293592,0.023718,,,,-1.90395,,0.16972,-0.98979,
198108,122.79,6.4767,15.1833,-0.05554,-0.063659,0.1489,0.1634,0.1445,-0.0386,-0.0345,0.1551,0.0128,0.052746,0.04947,0.123653,0.426565,1.053354,-0.0106,0.0145,0.0041,0.007642,,0.026992,0.001825,,,-0.00080864,,,,,,-1.668843,,,-0.004053,0.003728,,,-0.551218,-0.00393,-0.007166,0.444959,0.100818,0.860769,0.838138,-2.22952,0.02787,,,,-2.444911,,0.212385,-1.060516,
198109,116.18,6.52,15.27,-0.050466,-0.0535,0.1549,0.1692,0.1482,-0.0145,-0.0199,0.147,0.0124,0.05612,0.053099,0.131434,0.426981,1.092379,0.0012,0.0143,-0.0054,0.009751,,0.021483,0.002761,,,-0.000542183,,,,,,-1.748761,,,-0.011275,0,,,-0.592711,0.00422,0.063215,0.438426,0.095387,0.830018,0.808196,-2.171791,0.030482,,,,-2.68188,,0.285652,-1.274756,
198110,121.89,6.5567,15.3,0.052115,0.048694,0.154,0.1711,0.1384,0.0829,0.0521,0.1354,0.0121,0.053792,0.056435,0.125523,0.428541,1.089086,0.003,0.0171,-0.0308,0.002146,,0.014897,0.002078,,,-0.000818499,,,,,,-1.686832,,,-0.02144,0,,,-0.692174,-0.024435,0.121542,0.426296,0.108057,0.832528,0.81064,-2.216332,0.031793,,,,-2.68188,,0.310901,-1.114231,
198111,126.35,6.5933,15.33,0.043827,0.035918,0.1422,0.1639,0.122,0.141,0.1267,0.1086,0.0107,0.052183,0.054092,0.12133,0.430093,1.044455,0.0134,0.0217,-0.0143,0.003212,,0.015673,0.001504,,,-0.001017162,,,,,,-1.670716,,,-0.03553,0,,,-0.747254,-0.027573,0.08208,0.424628,0.1311,0.868102,0.845279,-2.234907,0.025301,,,,-2.68188,,0.281318,-0.98351,
198112,122.55,6.63,15.36,-0.027059,-0.029745,0.1423,0.1655,0.1334,-0.0713,-0.058,0.1085,0.0087,0.0541,0.052473,0.125337,0.431641,1.061143,0.0249,0.0232,0.0133,0.003202,,0.01191,0.000906,,,-0.001279466,,,,,,-1.560065,,,-0.048836,0,,,-0.786369,-0.042076,0.038292,0.460281,0.148403,0.85445,0.831986,-2.205321,0.019431,,,,-2.68188,,0.226509,-0.805763,3.864074
198201,120.4,6.66,15.1767,-0.015367,-0.016874,0.1518,0.171,0.1415,0.0046,-0.0129,0.1228,0.008,0.055316,0.054345,0.126052,0.438831,1.065894,0.0187,0.0192,-0.0175,0.003191,,0.0107,0.002522,,,-0.001882769,,,,,,-1.639322,,,-0.071945,-0.008571,,,-0.68506,0.007686,0.125494,0.441275,0.146955,0.850642,0.828278,-2.207249,0.027089,,,,-2.68188,,0.253688,-0.924166,2.869742
198202,113.11,6.69,14.9933,-0.050441,-0.059588,0.1527,0.1718,0.1402,0.0182,0.0312,0.1348,0.0092,0.059146,0.055565,0.132555,0.446199,1.126287,0.0054,0.0191,0.013,0.003181,,0.010506,0.001918,,,-0.002061765,,,,,,-1.569499,,,-0.054127,-0.032277,,,-0.640878,-0.017133,0.004293,0.459429,0.125099,0.805029,0.783864,-2.15555,0.032307,,,,-2.68188,,0.26582,-0.888968,2.672264
198203,111.96,6.72,14.81,-0.006805,-0.010463,0.1458,0.1682,0.1387,0.0231,0.0306,0.1268,0.0098,0.060021,0.059411,0.132279,0.453747,1.185751,0.0119,0.0224,0.0075,-0.001057,,0.005548,0.001795,,,-0.001889145,,,,,,-1.582304,,,-0.063295,-0.031864,,,-0.526393,0.01374,0.006979,0.462079,0.117053,0.803447,0.782324,-2.152638,0.023995,,,,-2.68188,,0.248799,-0.934097,2.864128
198204,116.44,6.75,14.5967,0.04155,0.040063,0.1446,0.1678,0.1348,0.0373,0.0338,0.127,0.0113,0.05797,0.060289,0.125358,0.462433,1.149983,0.0078,0.0232,-0.0035,0.004233,,0.002924,0.001247,,,-0.001933742,,,,,,-1.529964,,,-0.074956,-0.019686,,,-0.423088,-0.005696,0.024006,0.456137,0.113889,0.838309,0.806656,-2.206468,0.019832,,,,-2.68188,,0.221889,-0.670512,2.90087
198205,111.88,6.78,14.3833,-0.029505,-0.039834,0.1426,0.1664,0.1358,0.0034,0.0245,0.1209,0.0106,0.060601,0.058227,0.12856,0.47138,1.190424,0.0149,0.0238,0.0211,0.009484,,-0.000958,0.000855,,,-0.00211736,,,,,,-1.50339,,,-0.083984,0.004079,,,-0.317017,-0.053239,0.009411,0.478146,0.101213,0.80983,0.779253,-2.179048,0.021668,,,,-2.68188,,0.208328,-0.428594,3.120425
198206,109.61,6.81,14.17,-0.015779,-0.018934,0.1481,0.1692,0.1412,-0.0223,-0.0468,0.1247,0.0096,0.062129,0.060869,0.129277,0.480593,1.201581,0.0165,0.0211,-0.0245,0.012526,,0.001213,0.00149,,,-0.002177932,,,,,,-1.522959,,,-0.088945,0,,,-0.27762,-0.044384,0.030093,0.478126,0.153758,0.846475,0.772017,-2.179458,0.022588,,,,-2.68188,,0.234307,-0.529646,3.663178
198207,107.09,6.8233,13.9667,-0.020199,-0.022058,0.1461,0.168,0.1352,0.0501,0.054,0.1135,0.0105,0.063716,0.062251,0.13042,0.488543,1.20653,0.0217,0.0219,0.0039,0.005155,,-0.011552,0.000959,,,-0.002062527,,,,,,-1.530351,,,-0.094705,0,,,-0.331992,-0.03088,0.049971,0.468443,0.140107,0.847962,0.76885,-2.167583,0.021812,,,,-2.68188,,0.206919,-0.693919,3.688604
198208,119.51,6.8367,13.7633,0.127402,0.116647,0.1371,0.1632,0.1254,0.0781,0.0837,0.0868,0.0076,0.057206,0.06384,0.115164,0.496732,1.082424,0.0386,0.0261,0.0056,0.002051,,-0.002858,0.006416,,,-0.002222557,,,,,,-1.706773,,,-0.1062,0,,,-0.27111,-0.05449,0.126258,0.454341,0.157312,1,0.857003,-2.284143,0.031543,,,,-2.134921,,0.349626,-0.879506,3.846486
198209,120.42,6.85,13.56,0.010496,0.007717,0.1294,0.1563,0.1183,0.0618,0.0623,0.0792,0.0051,0.056884,0.057317,0.112606,0.505162,1.088536,0.0391,0.0269,0.0005,0.002047,,0.000551,0.002131,,,-0.001863136,,,,,,-1.678611,,,-0.111165,0.010938,,,-0.283417,-0.0194,0.017409,0.446217,0.161534,0.958771,0.852192,-2.300221,0.025603,,,,-0.282756,,0.349553,-0.570109,3.513639
198210,133.71,6.8567,13.2533,0.113863,0.111235,0.1212,0.1473,0.1112,0.0634,0.0759,0.0771,0.0059,0.05128,0.05694,0.09912,0.517356,0.983745,0.0341,0.0261,0.0125,0.003064,,0.006558,0.006126,,,-0.001834703,,,,,,-1.932144,,,-0.123121,0.023802,,,-0.149546,0.00357,-0.001053,0.423336,0.162497,0.956354,0.942969,-2.414976,0.028916,,,,1.055849,,0.403434,-0.443365,3.555535
198211,138.54,6.8633,12.9467,0.045754,0.037554,0.1168,0.143,0.1125,-0.0002,0.0201,0.0807,0.0063,0.04954,0.05133,0.093451,0.530122,0.938727,0.0318,0.0262,0.0203,-0.002037,,0.000958,0.005492,,,-0.00185838,,,,,,-1.968521,,,-0.128649,-0.014493,,,-0.166459,-0.023411,0.100471,0.434612,0.159924,0.975401,0.975401,-2.470616,0.036023,,,,1.055849,,0.401011,-0.50028,3.718841
198212,140.64,6.87,12.64,0.016835,0.014676,0.1183,0.1414,0.1095,0.0312,0.0108,0.0794,0.0067,0.048848,0.049589,0.089875,0.543513,0.932215,0.0301,0.0231,-0.0204,-0.004082,,0.00299,0.00249,,,-0.001346349,,,,,,-1.785011,,,-0.13816,-0.023591,,,-0.194831,0.046162,0.043448,0.444629,0.148403,0.977572,0.977572,-2.509544,0.022767,,,,1.055849,,0.377596,-0.216197,3.815896
198301,145.3,6.8833,12.5667,0.035293,0.033317,0.1179,0.1394,0.1113,-0.0309,-0.0094,0.0786,0.0069,0.047373,0.048943,0.086488,0.547744,0.906944,0.0327,0.0215,0.0215,0.002049,,0.002195,0.003281,,,-0.00136351,,,,,,-1.901416,,,-0.122153,-0.018826,,,-0.231439,0.046472,0.042241,0.432372,0.122157,0.984758,0.984758,-2.547233,0.036796,,,,1.055849,,0.339391,-0.664919,4.029347
198302,148.06,6.8967,12.4933,0.025733,0.018539,0.1201,0.1395,0.106,0.0492,0.0428,0.0811,0.0062,0.04658,0.047465,0.08438,0.552029,0.876849,0.0249,0.0194,-0.0064,0.001022,,0.000356,0.001912,,,-0.001380987,,,,,,-1.816883,,,-0.130625,-0.048609,,,-0.164159,-0.016163,0.006147,0.448647,0.116159,0.991808,0.991808,-2.574259,0.027193,,,,1.055849,,0.268247,-0.69242,4.721262
198303,152.96,6.91,12.42,0.03547,0.032459,0.1173,0.1361,0.1083,-0.0094,0.0072,0.0835,0.0063,0.045175,0.04667,0.081198,0.556361,0.780068,0.0248,0.0188,0.0166,0,,0.005994,0.001572,,,-0.001214853,,,,,,-1.761516,,,-0.124697,-0.005042,,,-0.184162,0.008557,0.063458,0.450532,0.124526,0.986151,0.986151,-2.610804,0.025206,,,,1.055849,,0.262067,-0.463183,4.8775
198304,164.42,6.92,12.4767,0.075719,0.074655,0.1151,0.1329,0.1051,0.035,0.0548,0.0821,0.0071,0.042087,0.045241,0.075883,0.554634,0.718888,0.023,0.0178,0.0198,0.00715,,0.006627,0.001424,,,-0.000870607,,,,,,-1.803886,,,-0.114458,0.040541,,,-0.135449,0.025782,0.084651,0.438085,0.124851,1,1,-2.677501,0.025037,,,,1.055849,,0.221813,-0.420105,4.493973
198305,162.39,6.93,12.5333,-0.005687,-0.0121,0.1146,0.1309,0.1112,-0.0386,-0.0324,0.0819,0.0069,0.042675,0.042148,0.07718,0.552927,0.734596,0.0293,0.0163,0.0062,0.006085,,0.010429,0.001085,,,-0.000639872,,,,,,-1.877916,,,-0.11065,-0.016234,,,-0.041092,0.007131,0.032528,0.418046,0.113252,0.973544,0.973544,-2.660371,0.039269,,,,1.055849,,0.206789,-0.365449,4.450996
198306,168.11,6.94,12.59,0.03697,0.033719,0.1174,0.1337,0.1119,0.0039,-0.0046,0.0879,0.0067,0.041282,0.042737,0.074891,0.551231,0.721382,0.024,0.0163,-0.0085,0.003024,,0.015827,0.001399,,,-0.000827812,,,,,,-1.855997,,,-0.106922,0.034653,,,-0.136022,0.041272,0.063501,0.422536,0.113613,0.978899,0.978899,-2.694723,0.03134,,,,1.055849,,0.202723,-0.359974,4.527606
198307,162.56,6.96,12.8267,-0.031238,-0.032321,0.1215,0.1339,0.1198,-0.0486,-0.0455,0.0908,0.0074,0.042815,0.041401,0.078904,0.542618,0.735061,0.029,0.0124,0.0031,0.00402,,0.02538,0.002293,,,-0.001245016,,,,,,-1.917819,,,-0.094467,0.019139,,,0.066292,0.028462,0.002049,0.416527,0.110441,0.960683,0.960683,-2.647296,0.03468,,,,1.055849,,0.246975,-0.325055,4.299424
